player_id,start_year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
byrdma01,2002,517,1716.0,244.0,469.0,83.0,17.0,30.0,193.0,26.0,12.0,137.0,355.0,9.0,27.0,12.0,16.0,38.0
pecotbi01,1986,445,1084.0,167.0,275.0,52.0,10.0,18.0,101.0,41.0,16.0,117.0,155.0,7.0,8.0,21.0,2.0,26.0
simonra01,1997,321,986.0,109.0,301.0,48.0,3.0,30.0,149.0,2.0,4.0,46.0,86.0,13.0,5.0,1.0,11.0,33.0
gwynnto02,2006,502,1236.0,149.0,305.0,38.0,18.0,7.0,78.0,64.0,20.0,130.0,222.0,8.0,5.0,15.0,8.0,10.0
glanvdo01,1996,810,3134.0,459.0,896.0,144.0,28.0,46.0,274.0,137.0,33.0,167.0,395.0,4.0,19.0,43.0,26.0,43.0
garciki01,1976,440,1213.0,129.0,287.0,42.0,15.0,9.0,93.0,32.0,20.0,79.0,238.0,3.0,3.0,16.0,6.0,36.0
beltrad01,1998,810,2864.0,352.0,749.0,144.0,18.0,99.0,389.0,55.0,24.0,233.0,503.0,23.0,25.0,13.0,26.0,60.0
castial01,1995,251,622.0,54.0,142.0,20.0,0.0,7.0,61.0,1.0,3.0,66.0,130.0,1.0,4.0,15.0,8.0,13.0
eyresc01,1997,165,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
garlajo01,2000,181,12.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
karkoro01,1986,336,829.0,106.0,184.0,43.0,2.0,23.0,95.0,10.0,2.0,64.0,257.0,2.0,8.0,28.0,5.0,9.0
wainwad01,2005,203,301.0,22.0,67.0,16.0,1.0,5.0,23.0,0.0,2.0,13.0,87.0,0.0,0.0,22.0,1.0,3.0
ellisma01,2002,648,2356.0,360.0,639.0,126.0,18.0,58.0,267.0,24.0,11.0,220.0,369.0,8.0,33.0,27.0,18.0,43.0
hasslan01,1971,99,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
webstmi01,1983,573,1933.0,302.0,533.0,87.0,32.0,40.0,185.0,106.0,49.0,204.0,301.0,14.0,18.0,17.0,14.0,24.0
johnsla01,1972,9,18.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
anderbr02,1993,93,66.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.0,0.0,0.0,6.0,0.0,1.0
conceda01,1970,739,2399.0,273.0,615.0,89.0,14.0,31.0,245.0,128.0,28.0,177.0,346.0,32.0,14.0,29.0,20.0,75.0
devinad01,1973,164,34.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0
pedrodu01,2006,715,2825.0,479.0,862.0,206.0,8.0,75.0,344.0,82.0,20.0,301.0,269.0,12.0,25.0,20.0,30.0,64.0
mcwilla01,1978,146,234.0,14.0,32.0,3.0,1.0,0.0,6.0,1.0,1.0,9.0,113.0,0.0,0.0,31.0,1.0,0.0
michaja01,2001,506,1302.0,211.0,367.0,81.0,6.0,30.0,155.0,15.0,11.0,157.0,283.0,4.0,11.0,4.0,15.0,16.0
nixontr01,1996,410,1374.0,238.0,380.0,82.0,17.0,54.0,200.0,19.0,6.0,196.0,277.0,4.0,12.0,13.0,19.0,26.0
durhale01,1980,721,2522.0,370.0,717.0,142.0,31.0,96.0,393.0,96.0,50.0,310.0,453.0,68.0,7.0,3.0,16.0,37.0
millewa04,1999,131,259.0,20.0,43.0,9.0,0.0,0.0,17.0,0.0,0.0,4.0,80.0,0.0,0.0,30.0,1.0,3.0
sandesc01,1978,149,253.0,11.0,31.0,12.0,0.0,1.0,15.0,0.0,0.0,13.0,113.0,0.0,1.0,39.0,0.0,2.0
sheffga01,1988,580,2161.0,292.0,616.0,115.0,11.0,74.0,306.0,65.0,33.0,192.0,200.0,13.0,25.0,9.0,32.0,53.0
fabrejo01,1994,485,1382.0,118.0,340.0,44.0,3.0,15.0,156.0,3.0,5.0,95.0,178.0,11.0,4.0,18.0,17.0,50.0
getzch01,2008,449,1384.0,175.0,348.0,49.0,11.0,3.0,111.0,87.0,18.0,110.0,169.0,5.0,11.0,34.0,7.0,24.0
scherma01,2008,176,77.0,5.0,13.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,22.0,0.0,0.0,8.0,0.0,1.0
hoilech01,1989,457,1474.0,217.0,393.0,67.0,1.0,80.0,213.0,3.0,5.0,222.0,303.0,10.0,17.0,5.0,11.0,35.0
littema01,1973,195,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
cianfar01,1992,460,1204.0,132.0,299.0,56.0,7.0,33.0,180.0,15.0,3.0,75.0,338.0,3.0,15.0,5.0,13.0,31.0
garcije01,1999,155,237.0,37.0,53.0,5.0,2.0,3.0,19.0,7.0,6.0,5.0,37.0,0.0,1.0,5.0,0.0,4.0
hosteda01,1981,249,810.0,92.0,185.0,23.0,6.0,37.0,124.0,2.0,4.0,97.0,245.0,4.0,6.0,0.0,7.0,29.0
mclouna01,2005,650,2054.0,361.0,517.0,128.0,12.0,77.0,254.0,83.0,13.0,226.0,405.0,16.0,45.0,22.0,16.0,28.0
roberna01,2002,142,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
youngde03,2006,729,2784.0,342.0,802.0,158.0,9.0,71.0,408.0,34.0,19.0,125.0,514.0,17.0,25.0,1.0,32.0,94.0
frazige01,1978,201,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
haneyto01,1992,98,202.0,28.0,50.0,10.0,0.0,3.0,12.0,3.0,1.0,17.0,29.0,0.0,1.0,5.0,2.0,2.0
leecl02,2002,129,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
magrajo01,1987,127,245.0,17.0,35.0,8.0,0.0,4.0,12.0,0.0,0.0,12.0,79.0,0.0,0.0,32.0,0.0,4.0
milleda02,1997,492,1531.0,185.0,412.0,99.0,2.0,50.0,207.0,3.0,3.0,141.0,375.0,23.0,12.0,9.0,10.0,40.0
bilarda01,1983,298,773.0,61.0,163.0,30.0,0.0,16.0,74.0,3.0,2.0,52.0,130.0,10.0,3.0,14.0,4.0,25.0
fletcsc01,1981,559,1619.0,218.0,426.0,75.0,14.0,11.0,149.0,33.0,21.0,163.0,183.0,2.0,14.0,37.0,8.0,32.0
weaveje01,1999,194,89.0,5.0,19.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,33.0,0.0,0.0,9.0,0.0,0.0
smithda02,1980,307,34.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,0.0,0.0,5.0,0.0,0.0
brobepe01,1971,150,95.0,3.0,9.0,4.0,0.0,1.0,6.0,0.0,0.0,2.0,46.0,0.0,0.0,8.0,0.0,0.0
isrinja01,1995,146,97.0,10.0,19.0,4.0,0.0,2.0,11.0,0.0,0.0,5.0,33.0,0.0,1.0,8.0,2.0,1.0
lawru01,1978,401,1237.0,207.0,353.0,40.0,19.0,7.0,90.0,156.0,36.0,89.0,106.0,3.0,5.0,10.0,4.0,11.0
falkebr01,1999,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
papist01,1974,138,316.0,29.0,68.0,21.0,1.0,1.0,22.0,1.0,0.0,16.0,57.0,1.0,2.0,6.0,1.0,8.0
wagnebi02,1995,252,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
woodke02,1998,145,275.0,21.0,48.0,2.0,0.0,6.0,25.0,0.0,0.0,8.0,95.0,0.0,0.0,39.0,0.0,1.0
spradje01,1993,189,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
bacsimi02,2001,22,21.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0
javiest01,1984,384,979.0,127.0,231.0,36.0,7.0,5.0,80.0,43.0,5.0,98.0,169.0,5.0,4.0,16.0,5.0,23.0
maholpa01,2005,159,308.0,14.0,36.0,2.0,0.0,1.0,12.0,0.0,0.0,16.0,161.0,0.0,0.0,19.0,0.0,6.0
garcino01,1996,616,2519.0,464.0,836.0,179.0,29.0,121.0,444.0,58.0,21.0,191.0,266.0,30.0,25.0,3.0,26.0,49.0
telemam01,1996,162,98.0,5.0,10.0,1.0,1.0,0.0,3.0,0.0,0.0,6.0,46.0,0.0,0.0,7.0,1.0,3.0
gomezlu01,1974,453,938.0,86.0,203.0,20.0,5.0,0.0,65.0,6.0,17.0,63.0,98.0,1.0,0.0,38.0,4.0,23.0
hubbagl01,1978,650,2329.0,283.0,577.0,99.0,15.0,41.0,247.0,20.0,25.0,233.0,324.0,14.0,12.0,40.0,19.0,36.0
martica01,1983,701,2147.0,271.0,541.0,102.0,5.0,82.0,314.0,8.0,14.0,299.0,368.0,18.0,11.0,7.0,23.0,50.0
maybejo02,2009,515,1276.0,164.0,308.0,77.0,2.0,53.0,171.0,14.0,7.0,110.0,318.0,5.0,9.0,0.0,5.0,33.0
ashfotu01,1976,178,441.0,38.0,99.0,30.0,0.0,6.0,53.0,5.0,3.0,39.0,69.0,5.0,1.0,5.0,6.0,9.0
houstty01,1996,535,1388.0,156.0,362.0,58.0,3.0,54.0,199.0,9.0,6.0,97.0,327.0,11.0,1.0,8.0,4.0,38.0
zimmejo02,2009,148,257.0,14.0,44.0,5.0,0.0,1.0,12.0,0.0,0.0,10.0,79.0,0.0,0.0,37.0,2.0,2.0
fryeje01,1992,446,1540.0,229.0,451.0,107.0,10.0,12.0,151.0,47.0,19.0,150.0,196.0,1.0,16.0,31.0,18.0,28.0
martira02,1988,149,321.0,15.0,40.0,3.0,0.0,1.0,22.0,0.0,0.0,3.0,111.0,0.0,1.0,32.0,2.0,3.0
jarvike01,1994,85,62.0,4.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,11.0,0.0,1.0
magadda01,1986,602,1767.0,242.0,519.0,101.0,10.0,18.0,226.0,4.0,3.0,291.0,204.0,19.0,7.0,14.0,25.0,33.0
thurmma01,1983,223,153.0,4.0,22.0,3.0,0.0,0.0,12.0,0.0,0.0,6.0,29.0,0.0,0.0,24.0,1.0,3.0
ohkato01,1999,125,153.0,6.0,22.0,1.0,0.0,0.0,6.0,1.0,0.0,7.0,54.0,0.0,0.0,19.0,0.0,1.0
pridija01,2008,125,232.0,32.0,53.0,12.0,3.0,5.0,24.0,7.0,1.0,25.0,67.0,2.0,0.0,4.0,1.0,2.0
schafjo02,2009,436,1223.0,162.0,280.0,45.0,9.0,12.0,80.0,103.0,27.0,142.0,360.0,9.0,5.0,23.0,3.0,11.0
beckejo02,2001,139,194.0,13.0,29.0,8.0,0.0,2.0,14.0,0.0,0.0,10.0,73.0,0.0,0.0,25.0,1.0,2.0
linceti01,2007,190,352.0,21.0,41.0,3.0,1.0,0.0,17.0,0.0,0.0,25.0,174.0,0.0,0.0,56.0,1.0,4.0
williwo02,1993,166,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
silveda01,1992,170,311.0,42.0,66.0,11.0,3.0,6.0,35.0,4.0,2.0,56.0,93.0,6.0,1.0,4.0,4.0,10.0
gimenhe01,2006,6,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
mckeewa01,1996,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cantujo01,2004,663,2512.0,309.0,698.0,170.0,4.0,90.0,404.0,11.0,4.0,153.0,436.0,13.0,30.0,0.0,29.0,81.0
bartlja01,2004,586,2033.0,292.0,583.0,102.0,20.0,25.0,195.0,89.0,21.0,170.0,315.0,7.0,37.0,13.0,16.0,36.0
fordda01,1975,777,2794.0,425.0,771.0,143.0,30.0,85.0,414.0,44.0,30.0,214.0,495.0,14.0,35.0,19.0,28.0,81.0
daviser01,1984,640,2119.0,431.0,582.0,83.0,16.0,142.0,413.0,212.0,32.0,316.0,561.0,35.0,7.0,2.0,21.0,41.0
milnejo01,1971,610,2001.0,272.0,487.0,80.0,9.0,82.0,281.0,14.0,12.0,277.0,313.0,21.0,8.0,5.0,11.0,58.0
oestero01,1978,525,1766.0,212.0,471.0,74.0,18.0,27.0,168.0,15.0,15.0,152.0,284.0,37.0,2.0,26.0,16.0,48.0
pagnoto01,1987,508,1487.0,119.0,379.0,77.0,8.0,13.0,151.0,13.0,19.0,99.0,228.0,21.0,7.0,15.0,12.0,37.0
phillmi01,1973,538,1400.0,137.0,341.0,36.0,22.0,10.0,127.0,11.0,11.0,100.0,187.0,16.0,8.0,8.0,17.0,24.0
strando01,1989,337,1009.0,107.0,233.0,47.0,2.0,14.0,106.0,12.0,10.0,85.0,159.0,5.0,8.0,17.0,7.0,26.0
correke01,2003,170,84.0,4.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,35.0,0.0,0.0,8.0,0.0,0.0
karroer01,1991,729,2743.0,355.0,724.0,137.0,8.0,123.0,431.0,16.0,9.0,215.0,480.0,11.0,11.0,0.0,31.0,86.0
pasquda01,1985,589,1739.0,220.0,433.0,79.0,8.0,86.0,267.0,5.0,5.0,211.0,439.0,23.0,11.0,6.0,14.0,26.0
blancan01,2004,131,349.0,39.0,88.0,14.0,4.0,1.0,31.0,1.0,6.0,18.0,39.0,3.0,4.0,14.0,2.0,9.0
helmswe01,1998,332,920.0,106.0,228.0,48.0,3.0,40.0,127.0,2.0,3.0,75.0,250.0,7.0,14.0,1.0,14.0,18.0
prattto02,1992,141,401.0,39.0,96.0,21.0,1.0,11.0,55.0,0.0,2.0,40.0,113.0,1.0,3.0,1.0,2.0,9.0
blausje01,1987,578,1769.0,237.0,464.0,90.0,15.0,49.0,207.0,25.0,22.0,193.0,357.0,10.0,16.0,26.0,11.0,22.0
hidalri01,1997,614,2114.0,330.0,577.0,133.0,12.0,102.0,347.0,34.0,21.0,230.0,430.0,9.0,50.0,0.0,31.0,51.0
learyti01,1981,61,14.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
machake01,1974,94,188.0,16.0,50.0,9.0,2.0,0.0,21.0,3.0,1.0,20.0,36.0,2.0,1.0,1.0,1.0,12.0
crispco01,2002,665,2565.0,378.0,717.0,140.0,23.0,49.0,272.0,104.0,39.0,195.0,371.0,8.0,2.0,48.0,17.0,36.0
dorsebr01,1987,45,91.0,7.0,18.0,3.0,0.0,1.0,10.0,0.0,0.0,4.0,18.0,0.0,1.0,0.0,0.0,2.0
rodrise01,2008,528,1404.0,177.0,320.0,71.0,8.0,33.0,145.0,33.0,14.0,120.0,380.0,4.0,37.0,23.0,10.0,33.0
diazma01,1987,222,404.0,45.0,97.0,14.0,1.0,2.0,43.0,0.0,2.0,26.0,39.0,1.0,0.0,10.0,3.0,12.0
steinbi02,1972,403,1307.0,119.0,345.0,51.0,9.0,22.0,134.0,10.0,8.0,83.0,211.0,7.0,8.0,16.0,6.0,31.0
cromawa01,1974,513,1984.0,235.0,556.0,120.0,18.0,23.0,154.0,28.0,20.0,108.0,186.0,27.0,12.0,10.0,15.0,43.0
ziskri01,1971,578,2006.0,285.0,600.0,119.0,15.0,69.0,324.0,2.0,2.0,217.0,376.0,19.0,2.0,0.0,15.0,53.0
langsma01,1984,200,64.0,4.0,11.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,1.0,0.0
tillmru01,1982,34,52.0,10.0,12.0,2.0,0.0,1.0,6.0,3.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
voigtja01,1992,237,516.0,77.0,128.0,28.0,3.0,19.0,73.0,2.0,2.0,72.0,110.0,3.0,2.0,3.0,4.0,10.0
wilforo01,1977,609,1693.0,227.0,442.0,63.0,17.0,23.0,163.0,45.0,24.0,142.0,241.0,9.0,10.0,62.0,12.0,18.0
garzama01,2006,152,75.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,51.0,0.0,1.0,8.0,0.0,1.0
sanchre01,1991,497,1630.0,171.0,430.0,69.0,8.0,5.0,112.0,18.0,12.0,85.0,161.0,20.0,17.0,34.0,9.0,39.0
wilsowi02,1976,569,1970.0,353.0,603.0,66.0,37.0,10.0,147.0,250.0,46.0,91.0,258.0,9.0,19.0,28.0,8.0,13.0
tidrodi01,1972,251,70.0,5.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,34.0,0.0,0.0,13.0,0.0,2.0
hayneji01,1995,139,73.0,4.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,35.0,0.0,0.0,6.0,0.0,0.0
willima04,1987,682,2428.0,293.0,586.0,97.0,16.0,121.0,376.0,24.0,22.0,143.0,556.0,31.0,24.0,9.0,18.0,56.0
wernedo01,1975,94,212.0,12.0,35.0,5.0,1.0,2.0,21.0,2.0,1.0,24.0,44.0,3.0,3.0,0.0,6.0,4.0
winnihe01,1984,581,1325.0,148.0,318.0,47.0,19.0,14.0,112.0,89.0,40.0,122.0,293.0,15.0,0.0,9.0,10.0,22.0
delgaca01,1993,515,1759.0,265.0,466.0,118.0,6.0,105.0,333.0,4.0,4.0,227.0,483.0,28.0,31.0,0.0,21.0,33.0
hernaen01,1971,703,2321.0,240.0,522.0,66.0,13.0,2.0,113.0,129.0,33.0,189.0,150.0,13.0,5.0,82.0,8.0,31.0
mahleri01,1979,138,160.0,11.0,37.0,4.0,0.0,1.0,9.0,0.0,1.0,6.0,30.0,0.0,0.0,16.0,0.0,1.0
sweenmi01,1995,539,1884.0,292.0,569.0,110.0,2.0,70.0,336.0,20.0,11.0,184.0,207.0,6.0,37.0,3.0,23.0,58.0
morneju01,2003,732,2681.0,393.0,754.0,159.0,12.0,133.0,523.0,4.0,7.0,274.0,447.0,53.0,19.0,0.0,37.0,67.0
harenda01,2003,165,129.0,9.0,20.0,10.0,0.0,0.0,9.0,0.0,0.0,4.0,34.0,0.0,1.0,8.0,1.0,3.0
kellyro01,1987,638,2277.0,320.0,637.0,110.0,12.0,56.0,258.0,151.0,48.0,168.0,440.0,9.0,19.0,19.0,17.0,49.0
shiplcr01,1986,79,160.0,15.0,38.0,5.0,0.0,1.0,12.0,0.0,1.0,4.0,26.0,1.0,2.0,2.0,0.0,4.0
wallide01,1975,317,718.0,83.0,205.0,26.0,13.0,9.0,104.0,16.0,8.0,84.0,82.0,9.0,1.0,0.0,5.0,6.0
willimi03,1992,110,101.0,7.0,17.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,30.0,0.0,0.0,22.0,0.0,1.0
borkoda01,1999,51,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
nixla01,2003,270,875.0,115.0,206.0,44.0,7.0,29.0,118.0,6.0,1.0,42.0,246.0,7.0,4.0,2.0,7.0,11.0
shielja02,2006,186,32.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0
foleyma01,1978,140,304.0,24.0,69.0,8.0,0.0,6.0,32.0,0.0,1.0,26.0,37.0,5.0,2.0,5.0,6.0,5.0
sheetla01,1984,606,1907.0,233.0,511.0,80.0,3.0,84.0,286.0,5.0,9.0,149.0,308.0,20.0,16.0,2.0,17.0,62.0
quirkja01,1975,301,645.0,53.0,161.0,33.0,2.0,11.0,67.0,3.0,3.0,29.0,117.0,5.0,4.0,5.0,6.0,17.0
rossyri01,1991,110,236.0,31.0,51.0,12.0,1.0,3.0,24.0,0.0,3.0,29.0,32.0,1.0,2.0,8.0,1.0,6.0
witasja01,1996,155,32.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,1.0
nixonot01,1983,380,650.0,134.0,146.0,16.0,3.0,3.0,34.0,105.0,39.0,61.0,101.0,0.0,0.0,13.0,3.0,5.0
capuach01,2003,125,218.0,10.0,35.0,6.0,0.0,1.0,17.0,0.0,0.0,7.0,99.0,0.0,1.0,15.0,1.0,2.0
johnsch04,1994,613,2013.0,224.0,479.0,92.0,4.0,79.0,255.0,1.0,6.0,247.0,511.0,17.0,14.0,13.0,13.0,70.0
brockgr01,1982,637,2038.0,276.0,510.0,82.0,5.0,84.0,304.0,24.0,12.0,271.0,318.0,29.0,7.0,7.0,16.0,42.0
germaju01,2004,47,50.0,3.0,9.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,21.0,0.0,0.0,11.0,0.0,0.0
walbema01,1993,441,1451.0,157.0,349.0,60.0,3.0,18.0,165.0,11.0,7.0,94.0,235.0,3.0,5.0,8.0,12.0,37.0
lohseky01,2001,184,43.0,2.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,1.0
ryalma01,1982,89,178.0,17.0,38.0,9.0,0.0,7.0,26.0,1.0,0.0,9.0,25.0,2.0,0.0,2.0,0.0,7.0
hamelco01,2006,188,381.0,26.0,61.0,9.0,1.0,0.0,18.0,1.0,1.0,12.0,161.0,0.0,1.0,30.0,2.0,4.0
burketi01,1985,388,38.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,3.0,0.0,0.0
graveda01,1996,299,16.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
rincoju01,2001,299,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
baileho02,2007,115,201.0,12.0,33.0,5.0,0.0,0.0,13.0,0.0,0.0,4.0,82.0,0.0,0.0,22.0,0.0,7.0
mahayro01,1995,92,24.0,3.0,6.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0
wehrmda01,1976,46,18.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0
aguaylu01,1980,266,428.0,72.0,113.0,17.0,7.0,14.0,54.0,4.0,2.0,44.0,69.0,8.0,9.0,7.0,4.0,9.0
wilsocr03,2001,674,1952.0,297.0,517.0,98.0,14.0,98.0,290.0,14.0,7.0,190.0,618.0,12.0,87.0,2.0,11.0,47.0
lindad01,2006,621,2331.0,296.0,622.0,132.0,7.0,106.0,367.0,5.0,4.0,165.0,497.0,17.0,14.0,3.0,21.0,52.0
brunato01,1981,758,2765.0,369.0,687.0,131.0,11.0,133.0,384.0,25.0,19.0,321.0,484.0,17.0,13.0,3.0,29.0,67.0
rivermi01,1970,457,1663.0,220.0,466.0,62.0,32.0,5.0,122.0,126.0,34.0,120.0,169.0,7.0,7.0,38.0,5.0,16.0
goffje01,1990,89,210.0,21.0,44.0,5.0,0.0,6.0,17.0,0.0,2.0,33.0,72.0,5.0,0.0,3.0,0.0,2.0
levisje01,1992,275,558.0,56.0,142.0,21.0,1.0,3.0,50.0,1.0,0.0,65.0,47.0,0.0,3.0,8.0,5.0,13.0
valdeis01,1994,176,297.0,12.0,34.0,3.0,0.0,0.0,8.0,3.0,0.0,9.0,93.0,0.0,0.0,45.0,0.0,5.0
sarmima01,1976,142,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,3.0,0.0,0.0
mckinri01,1970,255,688.0,66.0,164.0,21.0,2.0,14.0,79.0,4.0,2.0,61.0,81.0,1.0,3.0,4.0,7.0,27.0
schofdi02,1983,736,2356.0,273.0,544.0,76.0,21.0,43.0,203.0,78.0,19.0,199.0,332.0,2.0,31.0,56.0,17.0,34.0
headlch01,2007,690,2487.0,312.0,679.0,139.0,10.0,67.0,319.0,61.0,16.0,288.0,629.0,17.0,20.0,2.0,16.0,50.0
werthja01,2002,326,976.0,156.0,253.0,50.0,9.0,33.0,155.0,24.0,4.0,131.0,305.0,3.0,12.0,4.0,6.0,15.0
thomeji01,1991,500,1647.0,315.0,475.0,95.0,12.0,93.0,284.0,14.0,10.0,310.0,424.0,20.0,18.0,1.0,13.0,42.0
rodrihe02,1992,555,1774.0,213.0,449.0,105.0,7.0,83.0,287.0,6.0,5.0,126.0,464.0,18.0,7.0,2.0,14.0,33.0
snellch02,2002,89,221.0,30.0,53.0,9.0,2.0,6.0,19.0,2.0,4.0,34.0,59.0,1.0,7.0,6.0,1.0,3.0
brownde02,1998,204,616.0,67.0,141.0,30.0,1.0,10.0,65.0,6.0,4.0,39.0,155.0,5.0,3.0,1.0,3.0,12.0
huntebr01,1991,436,1122.0,134.0,266.0,64.0,5.0,49.0,193.0,3.0,6.0,83.0,233.0,9.0,6.0,2.0,23.0,20.0
zaungr01,1995,390,1011.0,126.0,247.0,49.0,6.0,20.0,123.0,16.0,6.0,144.0,145.0,12.0,8.0,7.0,8.0,23.0
martino01,1993,345,853.0,113.0,239.0,30.0,6.0,7.0,89.0,23.0,9.0,31.0,119.0,0.0,1.0,12.0,8.0,22.0
johnsti01,1973,473,1183.0,110.0,267.0,25.0,12.0,0.0,78.0,18.0,8.0,80.0,216.0,4.0,5.0,36.0,8.0,21.0
stewash01,1995,488,1930.0,328.0,574.0,114.0,17.0,44.0,216.0,121.0,40.0,188.0,272.0,3.0,34.0,10.0,11.0,33.0
cartejo01,1983,700,2656.0,378.0,727.0,133.0,19.0,116.0,426.0,114.0,28.0,130.0,425.0,17.0,24.0,7.0,23.0,34.0
mauerjo01,2004,699,2582.0,419.0,844.0,158.0,15.0,72.0,397.0,34.0,7.0,368.0,296.0,65.0,9.0,3.0,32.0,79.0
rayjo01,1981,808,3053.0,366.0,880.0,183.0,23.0,32.0,337.0,64.0,40.0,218.0,171.0,28.0,8.0,31.0,27.0,70.0
jonesba01,1986,281,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0
jeffere01,1991,399,1232.0,166.0,364.0,69.0,8.0,46.0,185.0,1.0,3.0,84.0,264.0,18.0,10.0,3.0,9.0,30.0
phillbr01,2002,442,1618.0,215.0,424.0,77.0,9.0,53.0,207.0,61.0,17.0,87.0,289.0,7.0,22.0,12.0,12.0,58.0
brownje01,1986,617,2093.0,298.0,564.0,89.0,19.0,14.0,182.0,62.0,41.0,254.0,225.0,11.0,6.0,48.0,22.0,37.0
hillma01,1973,362,1015.0,75.0,235.0,35.0,1.0,20.0,126.0,1.0,4.0,118.0,125.0,22.0,2.0,8.0,12.0,36.0
estessh01,1995,155,263.0,27.0,45.0,9.0,0.0,2.0,19.0,0.0,1.0,8.0,100.0,0.0,3.0,42.0,0.0,4.0
milleju01,2002,107,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
penabr01,2005,195,450.0,44.0,114.0,25.0,0.0,9.0,49.0,2.0,1.0,28.0,62.0,3.0,1.0,5.0,4.0,18.0
