player_id,year_num,war
cuddymi01,7,3.1
washicl01,10,0.2
tulowtr01,9,5.5
berroan01,9,-1
lowrije01,9,-0.4
rolensc01,16,1.6
oleartr01,10,-0.2
reitzke01,9,-0.7
castrra01,12,0.7
werthja01,11,0.6
ashbyal01,15,2.4
martica01,8,0.4
teufeti01,10,0.6
jonesbo02,11,-0.3
braunry02,10,4.4
sakatle01,8,0.4
fernato01,12,1.5
walkene01,8,2.4
avilemi01,7,0.3
blakeca01,7,2
hattesc01,8,3.4
peraljh01,9,3.7
tynerja01,7,1.1
felizpe01,7,1.8
bakerje03,11,-0.1
philljr01,7,-0.1
gonzaju03,16,0.5
wilsoja02,7,3.6
aybarer01,11,-0.2
johnsma02,11,-0.1
sheffga01,9,5.9
berkmla01,11,3.5
halech01,7,-0.2
jeffegr01,10,1.5
lawru01,9,0.5
wardda01,8,-0.7
martivi01,12,1.4
fieldpr01,11,1.9
dyeje01,11,4.6
boggswa01,16,2
piazzmi01,10,4.5
cartega01,16,-0.3
jonesan01,16,1
castivi02,12,-1
parkeda01,15,-1.2
millake01,12,-0.7
incavpe01,7,1.6
martivi01,9,3.6
cedenro02,9,-0.4
parrila02,9,3.8
beckeri01,7,1.4
fieldpr01,10,-0.2
berroge01,7,1.9
lugoju01,10,-0.4
youngge02,7,-0.5
thomade01,9,1.5
griffdo01,8,-0.2
lawtoma02,7,2.5
webstmi01,8,3.4
javiest01,13,1.9
avilemi01,8,-1.3
foliti01,9,0.9
summech01,7,2.2
quirogu01,11,-0.1
baineha01,13,0.6
bellhma01,10,0.9
roberbr01,11,0.1
clarkho02,7,0
bakerje03,10,-0.2
faheybi01,13,0.1
hoovepa01,10,-0.2
stewach01,12,-0.7
guillca01,14,-0.2
joycema01,7,1.2
gonzalu01,16,2.6
scottlu01,9,0.3
finlest01,9,1.5
whitter01,12,2.6
sheripa01,7,0.4
youngde03,7,-0.9
tejadmi01,9,5.9
frymatr01,10,0.5
mclouna01,8,0.5
thomafr04,10,2.3
zimmery01,13,2.7
grichbo01,7,6.1
quinthu01,9,0.4
matsuhi01,9,0.6
samplbi01,9,0.6
dillast01,8,-0.4
thondi01,10,2.1
foliti01,12,-0.7
ibanera01,10,3.2
millake01,11,0.5
downibr01,9,1.1
trammal01,11,8.2
ortajo01,8,0.6
lugoju01,9,0.1
cabelen01,14,1.2
damonjo01,9,3.4
finlest01,10,-0.1
lowelmi01,7,4.3
myersgr01,15,0.8
surhobj01,7,2.3
decindo01,8,3.9
lopesda01,8,4.7
rileser01,7,0.4
cookest01,7,0
desmoia01,7,2
milbola01,10,-0.6
burnije01,12,1.3
cruzhe01,7,-0.4
davismi02,7,4
friaspe01,9,-0.2
brownem01,10,2
thondi01,13,0.9
haselbi01,12,0.4
joycema01,8,-1
palmeor01,10,0
podsesc01,7,0.3
faheybi01,7,-0.1
mosesjo01,11,-0.1
colesda01,8,-1.4
mageewe01,7,0.7
berkmla01,10,6.8
floydcl01,10,4.7
molinya01,14,2
evansdw01,14,4.1
yeagest01,12,1.5
collida02,16,-0.3
trammbu01,7,-0.1
valenel01,11,-0.2
colbrgr01,13,-0.6
knoblch01,10,0.3
wardtu01,12,-0.1
barajro01,9,-0.1
morriji01,8,2.2
rodrise01,8,-0.1
fieldce01,9,0.6
baergca01,7,-1.4
housepa02,8,0
sadekmi01,8,0.3
bicheda01,14,0.5
coraal01,12,0.6
hamilda02,14,-0.4
alexama02,13,0
pasquda01,8,-0.1
rodriiv01,15,2.8
manrifr01,8,0.6
brookhu01,10,-1.2
johnswa03,7,0
winnra01,9,1.7
duffyfr01,8,0.1
moellch01,10,0.2
ortajo01,15,0.2
gedmari01,8,-0.5
trillma01,12,0.6
valenjo03,12,4
langery01,7,0.5
hillesh02,7,-1.4
maddoel01,7,-0.4
mordemi01,11,-0.6
chaveer01,11,0.2
doylede01,8,0.1
cruzja01,10,0.2
leeca01,7,1
wynnema01,7,-2.3
mccraqu01,9,-1.7
riceji01,8,2.4
stevele01,13,-0.4
morneju01,13,0.4
carroja01,7,2.5
kearnau01,8,-0.4
washicl01,7,0.2
mcmilbi01,9,-0.4
fergujo01,13,0.2
mclouna01,9,1.8
youngde03,8,-0.9
thompro01,8,6.3
hardyjj01,12,1.9
ramosdo01,10,0.5
velarra01,16,-0.2
batisto01,8,-0.5
whitfte01,7,0.7
hairsje02,7,0.7
lankfra01,12,1.1
randajo01,10,2.7
michaja01,10,0.9
pruitro01,7,-0.4
scottlu01,8,0.3
youklke01,8,3.9
walkela01,14,6.1
lopesda01,15,2.6
gonzaju02,7,-0.2
manrifr01,11,-0.1
morneju01,12,3.2
braunst01,12,0
walketo04,12,-0.2
puhlte01,13,2.1
redmomi01,9,0.8
hernake01,7,6.6
joynewa01,16,-0.1
thompry01,10,-0.3
barnesk01,11,0
rodrise01,7,0.2
schafjo02,7,-0.6
tollewa01,9,-0.3
halech01,8,0.2
evereca01,9,1.1
sheffga01,8,2.2
vizquom01,14,3
robinsh01,9,0
lindeji01,8,-0.1
pacioto01,13,1.9
phillbr01,14,3.5
veryzto01,10,-0.2
velanjo01,7,0.2
cansejo01,14,1.5
perryhe01,9,2
cedence01,7,5.9
liebemi01,10,2.8
pauliro01,7,-0.3
butlebi03,10,0.1
cedenro02,8,0.4
bellge02,10,1
alicelu01,10,2.9
bagweje01,11,5.8
jahajo01,8,4.6
furcara01,8,1.8
romered01,12,-0.6
alomaro01,15,0.6
difelmi01,11,-0.4
tinglro01,13,-0.7
perezed01,10,0.4
lezcasi01,10,0.2
bellde01,9,-1.4
counscr01,10,1
ceronri01,7,-0.2
belleal01,11,3.4
huletti01,13,-0.2
jeffegr01,9,1.3
stankan01,7,-0.6
eisenji01,10,-0.1
jonesch05,10,0
brookhu01,14,-0.4
javiest01,12,3.5
chaveer01,12,-0.5
younger01,10,1.2
eisenji01,7,-0.5
raineti01,9,6.7
carroja01,8,2.1
madlobi01,8,1.4
kearnau01,7,-1.2
berroge01,8,2.2
easleda01,14,0.9
moellch01,9,0
cansejo01,13,0.2
kniceal01,7,-0.3
langery01,8,0.2
randowi01,15,4.1
riverru01,8,0.4
morame01,13,-1.1
beltrca01,7,6.8
alicelu01,11,1.8
easlemi01,9,0.9
adducji01,7,0.1
phillbr01,13,1.7
blancgr01,10,-0.1
coraal01,11,0.8
salmoti01,8,2.3
whiteje01,9,-0.2
gonzaal01,10,1.1
kendaja01,7,2.3
uribeju01,7,0
barnesk01,7,-0.2
conceda01,10,4.9
heltoto01,15,2.5
hayesch01,13,0.3
taveral01,8,0
almonbi01,11,-1.2
bordimi01,11,2.8
narroje01,9,-0.2
hosleti01,8,-0.2
martied01,13,4.9
ordonma01,14,1.3
delluda01,7,-0.1
weeksri01,8,3.5
mcgwima01,13,7.5
burriem01,9,-0.6
dascedo01,9,-0.2
yeagest01,9,-0.2
kempst01,8,0.7
stairma01,9,-0.1
kuntzru01,7,-0.2
bellja01,14,4.9
kentje01,12,2.8
kearnbo01,7,1.3
avilaal01,9,2.7
decindo01,11,2.3
thondi01,7,0.9
ariasal01,7,0.6
maybica01,9,0.6
schnebr01,9,0.3
johnsla02,8,-0.3
werthja01,12,4.7
grichbo01,9,3.4
ortizda01,9,5.3
weisswa01,8,-0.7
palmede01,12,1.3
grubeke01,10,0.3
schrobi01,7,-0.3
whitero02,15,-0.4
varshga01,7,-0.3
lemkema01,10,1.2
maddoga01,15,-0.1
milbola01,7,0.5
hillko01,9,-0.5
martisa01,7,-0.1
jonesch06,10,5.7
maybica01,8,0.6
mcclasc01,10,-0.1
lewisfr02,7,-0.3
bellira01,12,1
aloumo01,13,0.2
rowanaa01,8,0.6
bochtbr01,7,2.8
randowi01,13,4.7
valbulu01,10,0
vizcajo01,11,0
paytoja01,10,-0.4
mcgwima01,12,5.1
raineti01,11,3.7
werthja01,9,4.5
bonilbo01,16,-1
leonaje01,7,3.4
diazma01,9,-0.5
stynech01,7,1.1
weeksri01,11,-1
bulloer01,8,-0.1
polanpl01,7,1.7
catalfr01,13,0.3
andermi01,8,-0.3
readyra01,8,0.3
lemkema01,11,0.1
catalfr01,12,-0.1
grosswa01,10,1.7
palmera01,13,6.3
jacksda04,8,-0.1
larkiba01,8,3.8
summech01,10,-0.1
kreutch01,12,-0.4
vanslan01,12,0.5
burksel01,8,1.4
johnsti01,7,-0.7
faheybi01,10,0.4
huletti01,10,0.6
owenla01,8,0.1
vandejo02,7,-0.9
remyje01,8,0.4
backmwa01,12,0.5
seguida01,10,0.8
crispco01,9,3.4
sinatma01,11,-0.1
rossda01,11,0.9
parrila02,15,1.3
diazma02,9,-0.9
martiti02,16,1.5
mcbriba01,9,-0.3
johnswa03,9,0.4
brookhu01,8,0.2
ellsbja01,11,1.7
clinege01,10,-0.1
feldemi01,7,1.7
rowanaa01,9,0.9
stoneje01,8,0
bournra01,7,-0.5
gedmari01,10,-0.6
raineti01,15,3.7
bilarda01,10,-0.4
crispco01,12,4.1
stinnke01,8,0.3
perezed02,9,0.3
jeltzst01,8,-0.7
palmera01,12,3.2
parrila02,12,1.1
morriha02,8,1
nahorbi01,7,0.1
cantujo01,7,-1.6
bartlja01,7,2.5
bellira01,8,0.2
vandejo02,8,1.1
sinatma01,8,0.1
hammoje01,9,0.7
backmwa01,9,2.9
ingebr01,11,-1.1
ramosdo01,12,0.8
schnebr01,10,0.2
bondsba01,9,6.2
taubeed01,11,-0.3
lemonch01,8,3
coopece01,14,0.7
tollewa01,7,-0.2
javiest01,9,1.3
incavpe01,11,0.8
foliti01,7,-0.3
puhlte01,11,-0.1
ensbemo01,9,-0.9
grichbo01,12,5.4
hubbatr01,9,-0.7
murraed02,8,7.1
rivermi01,10,1.8
sandere02,14,1.4
pettiga01,10,1.2
whitero02,11,2.9
thornan01,14,0.7
jeterde01,14,3
heltoto01,9,4.6
youngmi02,7,3.8
corajo01,10,1
dykstle01,8,2.4
morame01,7,4.3
aurilri01,15,-1.1
alomasa02,16,0.3
knoblch01,12,-0.7
murphdo01,10,1.1
davisbo02,8,-0.3
clinege01,9,-0.2
jordabr01,10,4.3
olivomi01,12,-0.1
stevele01,11,0.7
ramirra01,13,-0.2
hollima01,12,0.8
kentje01,16,2.1
chileri01,7,0.1
guerrpe01,14,0.3
dejesiv01,12,-0.1
allanan01,10,-0.2
dawsoan01,15,2.2
fordda01,7,1.8
moraljo01,12,-0.2
izturce01,8,1.7
vidrojo01,12,-0.5
wellsve01,14,0.6
disarga01,7,3.1
delluda01,11,-0.3
boggswa01,12,4.2
guerrpe01,11,1.3
olivomi01,9,2.5
poseybu01,8,4.6
cruzne02,13,4.1
delgaca01,12,2.9
hollima01,11,3.3
walkela01,12,1.6
cruzjo02,12,-0.5
belliro01,13,-0.4
machake01,8,-0.5
leonaje01,13,0.7
montemi01,11,-0.3
velarra01,14,2.3
figgich01,10,-0.9
hollato01,11,-1
baldero01,8,0
rivermi01,9,3.5
brosisc01,10,-0.4
repkoja01,7,-0.4
davisru01,8,-0.1
rodrial01,8,8.3
murphdo01,7,0.7
pettiga01,7,2.3
wrighda03,9,7
venabwi01,7,0.9
smithlo01,9,2.3
lambmi01,7,1.3
morelke01,7,0.5
perryhe01,7,2.8
saboch01,8,-0.6
kotsama01,10,0.3
cashke01,9,-0.9
hernara02,8,4.2
vizquom01,12,2.8
renteed01,11,4.1
barfije01,8,2.9
grichbo01,10,5.9
leyriji01,11,-0.8
maxweju01,8,-1.2
steinte01,9,3.1
rivermi01,12,2.1
alomaro01,13,5.6
greensh01,9,7
perezed01,8,0.6
wiggity01,11,-1.5
mirabdo01,10,0.7
surhobj01,11,3.5
ashbyal01,8,0.6
cruzde01,7,1.1
spraged02,11,0.5
leeca01,13,4
lowenjo01,15,0.4
hairssc01,9,1.7
maxweju01,9,0.1
izturce01,9,1.3
grievbe01,7,0.5
anderda02,8,1.3
brookto01,8,0.3
thompmi02,11,0.1
mathije01,7,0.2
womacto01,13,-2.2
stennre01,10,-0.8
bernato01,13,-0.3
boggswa01,8,8.4
gantnji01,10,2
barfije01,11,1.9
cartega01,7,6.5
hayesvo01,10,3.1
virgioz02,11,-0.1
aurilri01,14,-0.6
mcbriba01,7,3.2
stewash01,10,1.8
mcreyke01,8,3.6
venabwi01,8,0.3
willibe02,15,-1.6
andermi01,9,0.4
kennete02,10,1.6
stearjo01,8,1.9
gomezca01,7,8.5
wilkebr01,8,-0.5
surhobj01,12,1.4
goodsed01,7,-0.2
jeterde01,15,6.5
nevinph01,8,1.5
vinafe01,7,-0.1
bosleth01,12,-0.1
anderbr01,10,3.7
castrju01,12,0.5
stanlmi02,8,4.8
stairma01,11,0.6
fermife01,7,-1
navardi01,10,2.1
swishni01,10,3.6
longte01,8,-0.4
lemasjo01,8,-2.3
valenjo03,16,-0.1
widgech01,9,0
bordimi01,13,2.4
estrajo01,7,-1.1
griffke01,12,0.5
allanan01,7,-0.1
roeniro01,8,-0.4
palmede01,14,-0.3
sweenma01,7,-0.1
bakopa01,12,0
deckest01,7,-0.2
youngmi01,7,-0.1
reyesjo01,11,2.6
gomesjo01,11,1.1
dykstle01,11,0.8
hanseda01,14,-0.1
gomezch02,7,-0.3
caminke01,13,1.2
velezot01,11,-0.4
castilu01,15,0.3
erstada01,9,2.8
otted01,8,0.3
boonebr01,8,0.2
woodsga01,8,0.1
janispa01,10,-0.7
anderbr01,11,1.5
cottohe01,9,0.7
ayalabe01,8,0.7
puhlte01,7,3.4
tettlmi01,14,-0.5
amezaal01,10,-0.9
gomesjo01,8,-0.9
aloumo01,11,2.6
walketo04,8,1.1
rebouje01,7,0.7
jonesch06,8,5.6
bochybr01,7,0.2
reyesjo01,8,2.3
martira03,12,-0.6
glaustr01,9,4.3
johnsla01,7,-0.1
rodrihe02,8,3.1
scottto01,12,0.2
conceda01,9,3.7
smallro02,11,1
downibr01,14,4.3
cedenro01,11,-1
parkeda01,8,1.6
batisto01,12,-0.2
kennete02,12,1.3
hernajo01,11,1.8
navardi01,7,0
swishni01,7,3.7
petrage01,11,0
anderma02,9,1.5
decindo01,15,1.3
taverfr01,7,1.6
tracych01,10,-0.7
coghlch01,8,-0.6
santibe01,11,2.9
branyru01,9,1.7
castial01,10,0.7
martira03,11,-0.2
gonzaju03,8,3.8
karroer01,9,3.8
gimench01,7,0.7
prattto02,8,0.7
schuri01,8,-0.3
bournmi01,9,0.8
upshawi01,8,2.2
hollida01,12,0
wathajo01,8,-0.2
hunteto01,10,3.3
woodsal01,10,0.2
gallada01,9,0.4
penaca01,14,-0.5
conceda01,12,3.7
grebecr01,8,0
longoev01,9,3.9
youngch04,9,0.8
liebemi01,14,-0.3
keppije01,10,-1.9
camermi01,8,3.6
morsemi01,9,-1.8
wilsowi02,7,6.3
smithoz01,7,5
easlemi01,7,0.3
velanjo01,11,1
hoffmgl01,7,-0.2
kuipedu01,7,0.3
markani01,9,2
ortizda01,15,3.9
kellyro01,13,0.1
nortogr01,7,-0.6
leonaje01,11,0.9
willima04,13,4.1
molitpa01,13,3.2
youngch04,10,1.2
nadyxa01,8,0.6
drewjd01,9,4
butlebr01,14,3.4
markani01,10,1.9
willige02,14,-0.3
keppije01,7,0.8
bakopa01,11,-0.8
hubbatr01,7,-1.1
grebecr01,9,1
heathmi02,9,0.3
bradlmi01,8,2.2
tracych01,7,-0.3
papist01,8,0.1
howelro02,10,0.3
burrepa01,7,1.1
randowi01,9,3.3
sanchre01,9,3.5
bournmi01,10,0.2
quinlto01,7,-0.2
macfami01,13,0.1
castial01,9,0
counscr01,13,0.6
rolliji01,14,0.3
flynndo01,8,-2.5
leede02,15,0.7
ramirar01,15,5.5
sheffga01,16,6.8
gilesbr02,15,-1.9
cabreas01,8,1
polonlu01,7,-2
stevele01,12,-0.6
clarkda05,7,0
bruceja01,7,-1.1
jordabr01,9,2
sotoge01,7,1.7
pennicl01,8,0.2
rodriiv01,9,6.4
quintom01,10,-0.1
singlke01,14,1.9
garcino01,11,2.5
maldoca01,11,1.4
penato01,7,3.8
gallemi01,11,-0.4
pierzaj01,13,1
redusga01,13,-0.2
bellge02,9,3
wilsopr01,8,-0.4
pennicl01,7,1.6
kempst01,10,0.1
blankla01,9,0.6
thompry01,11,0.3
rodrial01,7,10.4
lewisda01,7,0.1
maldoca01,8,-0.3
yountro01,7,7.1
davisru01,7,-0.6
brosisc01,11,2.1
pierzaj01,16,1.6
slaugdo01,16,-0.4
sexsori01,10,2.7
armasto01,7,2.2
mormaru01,11,0
blumge01,9,0.7
lakest01,9,-0.6
stillku01,8,-1
simonra01,10,-0.1
beltrca01,10,5.4
driesda01,10,1.9
hodgero01,12,0.5
almonbi01,13,0.3
maddoga01,13,1.2
iorgga01,10,-0.6
rolliji01,11,2
ceyro01,11,3.5
duncama01,11,-0.1
kotchca01,8,3.6
velarra01,15,1.9
lankfra01,13,-0.4
moralke01,8,2.6
johnscl01,8,1.3
walkela01,13,7.8
bruceja01,8,0.8
canoro01,12,7.3
guerrvl01,10,5.7
cabreas01,9,1.7
randowi01,16,2.9
clarkto02,12,-1
spraged02,10,-0.1
bagweje01,12,3.7
brookhu01,11,1.6
vukovjo01,11,-0.5
brownad01,10,0.1
alomaro01,14,7.3
greensh01,8,3
ariasjo01,9,-0.4
ankieri01,14,-0.7
wynnema01,8,-0.9
adamsgl01,7,-1.7
biggicr01,12,5.1
braunry02,11,1.2
lynnfr01,16,0.8
evereca01,10,0.1
murraed02,10,4.1
vizquom01,13,-0.2
schmimi01,12,6.8
bellge02,13,-2.5
parrila01,10,1.4
obriepe03,11,-0.3
mazzile01,12,1
ceyro01,8,5.3
coopece01,16,-0.8
singlke01,8,5.7
mcclell01,8,-0.3
grossgr01,13,-0.1
perryhe01,8,0.4
hanseda01,15,0.1
dwyerji01,9,-0.1
lowrije01,10,4
thomago01,8,3
choosh01,12,0.3
puhlte01,14,0.1
moorech02,11,1.8
beanbi01,8,-1.3
guzmacr01,9,1.2
byrdma01,10,1.9
erstada01,8,0.9
ishiktr01,7,0.5
easleda01,8,1.9
tartada01,12,-0.7
muellbi02,10,3.2
vazqura01,7,0
penawi01,7,-1.3
jacksro02,7,1.1
walketo04,9,0.7
tollewa01,10,0
burleri01,7,2.4
younger01,11,1.5
gilesbr02,14,4.8
kouzmke01,9,0.7
speiech01,10,1.4
aikenwi01,7,2.1
lagami01,7,-1.1
encarju01,9,0.6
hairsje02,10,0.1
nokesma01,8,0.3
puckeki01,11,3.6
ariasjo01,10,0
beltrad01,14,5.8
ausmubr01,14,-0.3
grandcu01,14,1.4
garneph01,13,1
ellisma01,10,2.1
riverru01,7,1.1
wynegbu01,7,1.8
lopesda01,13,1.4
porteda02,15,2
mackape01,9,-1.3
gantro01,11,0.8
brignre01,7,-0.6
lampkto01,12,1.6
lowenjo01,7,-1.2
grubeke01,7,4.2
lynnfr01,14,1
sundbji01,8,3.9
graffto01,7,1.5
merlolo01,7,0.7
utleych01,8,5.8
johnswa03,10,0.1
gallemi01,8,1.4
martial03,7,-0.9
stewach01,11,-0.3
stoneje01,7,-0.6
jacksbo01,9,0.6
gedmari01,11,-0.2
saxst01,14,0
snydeco02,8,-0.9
germaes01,7,-0.9
auerbri01,7,-0.4
anderga01,15,0.9
clarkbr02,8,-0.4
walbema01,11,-1.2
willijo03,7,2.8
casanra01,12,0.2
clarkda05,10,-0.2
cruzde01,8,0.6
sojolu01,9,-0.2
mazzile01,14,0.9
officro01,10,-0.4
eckstda01,7,0.8
uptonbj01,7,1.4
hernajo01,10,-0.1
gantro01,12,1.8
huffau01,8,0.3
wohlfji01,7,0.1
grievbe01,8,-0.5
willijo03,10,0.2
stynech01,8,0
duncama01,8,1
blanche01,14,0
readyra01,11,0
uptonbj01,10,-1.6
wockejo01,11,0.8
molinbo01,7,0.5
morriji01,10,3.1
torreru01,10,-0.2
youngdm01,10,1.4
martije01,10,-0.3
jonesch06,9,5.9
guilloz01,16,1.1
helmswe01,14,-0.6
walkene01,9,1.5
jeltzst01,7,1.5
mcgrite01,8,-0.3
aloumo01,12,2.9
brignre01,8,-0.2
grudzma01,16,0.2
burkeja02,10,0
stewash01,9,3.1
trillma01,14,0.3
bellira01,9,-0.3
mooread01,8,-0.1
chambch01,13,0.8
ortajo01,13,1.7
aybarer01,12,0.2
ramosdo01,13,-1
sojolu01,8,0.4
utleych01,11,3.6
johnsla03,9,3.7
rosalad01,7,1.3
varitja01,9,3.9
whitero02,12,2
wohlfji01,10,-0.8
cowenal01,7,0.4
davisch02,8,5.2
molinya01,13,3
mauerjo01,8,1.5
schrobi01,8,0.2
brettge01,13,8.3
gilge01,7,-0.2
hargrmi01,10,1.6
lindjo01,7,-1
hairsje01,16,-0.1
thomade01,14,-0.1
winfida01,9,2.5
sweenmi01,12,0.2
dawsoan01,8,6.8
riverre01,11,3.2
jacksda03,15,0.4
oberkke01,12,-0.2
salasma01,7,0.4
bellge02,7,5
whitede03,16,0
martiti02,10,2.2
spiezsc01,10,-1
crometr01,7,0
thurmga01,9,-0.1
delgaca01,11,5.9
alfoned01,11,-1
riverre01,12,-2
treadje01,9,-0.2
davisjo02,8,0.3
lopezme01,7,-0.6
germaes01,8,0.2
nolanjo01,11,0.1
polanpl01,10,6.1
readyra01,7,0.7
anderga01,16,-1.4
nokesma01,11,-0.6
hubbatr01,8,-0.1
oberkke01,15,0.2
rosalad01,8,-0.1
stinnke01,9,0.1
encared01,9,4
schuri01,13,-0.1
paytoja01,7,1.9
chambch01,7,2.3
patteco01,11,1.3
davisch02,7,1.8
officro01,7,0.5
lacyle01,14,1.6
hammoje01,10,-0.6
raineti01,12,2.8
tartada01,9,4.1
zimmery01,12,-1.1
phelpjo01,9,-0.5
fletcda01,8,0.2
parrila01,14,1.2
suzukic01,16,1.5
bochybr01,9,1.3
jordabr01,11,3
johnsda06,7,-0.9
schmimi01,16,6.1
bandoch01,8,-0.4
jacksda04,9,-0.6
beltrad01,8,3.2
wilsocr03,7,-0.2
howarry01,7,1.2
mazzile01,8,0.9
simmsmi01,10,0
karkoro01,12,-0.3
melhuad01,7,-0.1
oestero01,8,3.7
ramirma02,14,4.5
hamilda02,13,0.1
bicheda01,13,0.7
churcry01,7,-0.2
gonzaal02,9,1.1
downibr01,12,3
johnsho01,13,-0.7
teufeti01,9,1
dunstsh01,16,0.3
foliti01,15,-0.4
knoblch01,11,0.9
wardtu01,11,-0.4
sveumda01,9,-0.2
griffke01,14,2.2
hayesvo01,9,5.1
virgioz02,10,0.1
mcreyke01,7,3.6
wallide01,11,1.7
bowala01,8,3.2
perezed02,10,0.4
rodrial01,9,8.8
joynewa01,15,0.2
greenga01,7,0.1
mackape01,7,0.2
thompry01,9,0.2
stewash01,13,1.4
quirkja01,11,0.2
gwynnch01,10,-0.7
howarry01,10,0.6
moorech02,15,-0.2
blancan01,14,-0.3
whitefr01,16,0.5
officro01,8,-1.1
roberda07,10,-0.2
abreubo01,13,2.7
anderda02,7,0.3
lankfra01,11,1
benedbr01,11,0.3
sandere02,13,3.1
woodwch01,9,-1.4
boggswa01,9,3.2
milleda02,9,0.7
delluda01,8,0
manwaki01,12,-0.4
alomasa02,8,1.3
guerrvl01,16,0.2
greensh01,10,6.9
offerjo01,9,5.3
paganan01,10,-1.9
reedjo01,9,1.4
kentje01,13,3.9
lewisma01,8,-1.1
dawsoan01,14,2
perezne01,7,-2.1
bagweje01,10,5.4
infanom01,15,-0.3
drewst01,9,-0.3
roselda01,9,0
abreubo01,14,3.1
colesda01,15,0.1
sciosmi01,12,2.3
wilkecu01,9,-0.6
saltaja01,10,-0.2
shoppke01,7,0.6
gonzaad01,7,4.3
butersa01,7,0.6
balbost01,8,0.1
teixema01,13,3.9
evereca01,8,4.7
freedro01,7,-0.2
heathmi02,7,2
henderi01,8,6.3
hayesch01,14,-0.3
pujolal01,11,5.3
gonzaad01,10,3.9
offerjo01,8,1.9
posesc01,7,0.1
manwaki01,11,-2.5
eisenji01,15,2.9
rivaslu01,9,-0.6
obriech01,16,-0.2
gaettga01,12,-1
buforda01,7,0.9
winfida01,7,8.3
sciosmi01,9,2
bowala01,14,3
jonesad01,11,1.1
lopezlu02,12,-1.2
grubbjo01,9,0.4
nevinph01,7,5.8
bannial01,12,0.1
parenma01,8,0.2
lewisma01,7,-0.3
womacto01,7,0.5
wohlfji01,8,0.3
teixema01,12,1
mcreyke01,11,0.9
paganan01,9,1.5
sosasa01,11,4.8
willibe02,9,5.4
brenlbo01,7,3.2
smithoz01,9,5.6
mcgrifr01,11,1.7
leonaje01,14,-1.7
delgaca01,15,0.2
greenmi01,8,-0.9
molitpa01,10,6
knorrra01,9,-0.6
drewst01,10,0.4
leede02,9,7.7
flowety01,8,0.3
sierrru01,11,-1.3
younger01,9,3.3
percoja01,7,0.1
chaveen01,13,-0.8
dyeje01,14,0.2
brownem01,12,0
dawsoan01,12,4
sweenma01,8,-0.5
palmede01,13,0.5
rileser01,8,0.1
liebemi01,11,0.6
dejesda01,8,1.9
ludwiry01,8,1.3
burroje01,14,0.4
tolmati01,7,-0.1
thondi01,14,1.4
kingje01,7,2.5
johnscl01,10,1.5
putnapa01,7,0.7
felizpe01,10,1.2
stairma01,10,1.5
mosesjo01,10,-0.3
leema02,10,0.8
princto01,8,0
ransoco01,13,0.8
castial01,13,-0.1
ceyro01,9,5.1
berkmla01,8,6
bordimi01,12,0.7
hundlto01,14,0
lairdge01,9,-0.2
ripkebi01,7,-0.2
servasc01,9,0.1
tarasto01,7,-0.5
counscr01,9,0.2
cabreme01,8,4.7
ransoco01,10,0.1
gomezch02,13,-0.3
hernaca01,11,0.1
kennead01,14,0.3
boonebr01,14,-2.2
berryse01,7,1.3
hudsoor01,10,0.7
hafnetr01,11,0.8
hinsker01,10,0.1
mosesjo01,7,1.3
oglivbe01,15,0.8
beniqju01,15,1.4
clarkja01,14,2.8
cedence01,15,1.3
iannech01,7,1.3
hernajo01,12,4.5
hillma01,8,0
thornan01,12,2.9
bonilbo01,15,-1.2
larkige01,7,-0.2
washiro01,12,0.1
lugoju01,7,1
millake01,9,0.4
molitpa01,12,5.7
johnsre02,7,0.7
zaungr01,11,3.6
jonesbo02,8,0.6
dejesda01,11,1.5
brenlbo01,9,-0.6
escobyu01,10,1.6
gonzaal01,11,-0.9
kommibr01,9,-0.3
varitja01,15,0.9
hollida02,9,0
burroje01,8,0.7
colbrgr01,12,0.1
milleri01,12,-0.7
camermi01,7,5.9
dunnad01,13,0
prattto02,14,0.2
helmswe01,8,0.9
huffmi01,7,0.3
bellbu01,11,5.7
shiplcr01,13,0.2
orsuljo01,12,-1.4
manniri01,11,-0.8
valenjo03,13,1.8
lynnfr01,10,1.5
soriaal01,9,4.3
hendrge01,12,1.3
callaal01,10,-0.8
baineha01,12,2.8
spierbi01,7,-0.6
thompsc01,8,-0.8
mccraqu01,10,-0.1
mcmilbi01,8,0.7
hollida01,13,-0.1
mordemi01,10,-0.6
riverlu01,8,-0.1
milneed01,8,1
randajo01,9,3
batisto01,9,-0.2
lyonsba01,10,0.3
callaal01,9,-1.1
cromawa01,7,1.6
hayesvo01,7,3.5
morelke01,9,-1.7
shiplcr01,12,0
taubeed01,10,-1.2
tynerja01,9,-0.1
felizpe01,9,0.6
silveda01,7,-0.5
baineha01,9,1.4
virgioz02,8,2
greenmi01,11,2.9
kennete02,13,1.5
sandbry01,14,0.9
steinbi02,9,0.8
smithlo01,7,1.6
buhneja01,9,2.4
willige02,8,1.7
gaettga01,15,3.4
hammoje01,8,2.2
benjami01,8,0.7
younger03,7,-0.3
ludwiry01,7,5.5
dwyerji01,7,-0.2
johnscl01,7,-0.2
molitpa01,16,5.7
dyeje01,13,2.8
pedrodu01,12,1.5
brownem01,13,-0.2
sanchre01,15,-0.4
erstada01,12,0.6
guerrwi01,7,-0.7
dunnad01,10,2.4
konerpa01,14,4.7
